,genre
771,http://fr.dbpedia.org/resource/Ambient
772,Animation 3D
773,"Guerre, aventure"
774,http://fr.dbpedia.org/resource/Hi-NRG
775,http://fr.dbpedia.org/resource/Électro-rock
776,"Action,Thriller"
777,http://fr.dbpedia.org/resource/Hip-hop_français
778,Film de guerre - romance
779,"Action, thriller"
780,http://fr.dbpedia.org/resource/Court-métrage
781,"Drame, comédie"
782,http://fr.dbpedia.org/resource/Guerre_navale
783,http://fr.dbpedia.org/resource/Post-grunge
784,Comédie horrifique
785,Film expérimental- Film fantastique
786,"Aventure, fantastique"
787,"Action, espionnage, comédie"
788,"horreur, science-fiction, fantastique"
789,"Drame sportif, action"
790,"* Film fantastique
* Film d'horreur
* Film Gore"
791,http://fr.dbpedia.org/resource/J-Horror
792,Film dramatique et policier
793,"Horreur, science-fiction, expérimental"
794,"Action, aventures, science-fiction, thriller"
795,"Action, comédie, horreur"
796,"Horreur, fantastique"
797,"{Animation, épouvante}"
798,"Policier, Science-fiction, Dystopie"
799,"Action, drame"
800,http://fr.dbpedia.org/resource/Cinéma_surréaliste
801,"Comédie familiale, horreur"
802,http://fr.dbpedia.org/resource/Film_Fantastique
803,Comédie aventurière
804,épouvante
805,SF: Space opera
806,Music-hall
807,essai
808,"Epouvante-horreur, Thriller"
809,http://fr.dbpedia.org/resource/Mythologie_grecque
810,Comédie grotesque
811,http://fr.dbpedia.org/resource/Homosexualité_au_cinéma
812,http://fr.dbpedia.org/resource/Famille
813,Western parodique
814,http://fr.dbpedia.org/resource/Conte_de_fée
815,Parodie
816,Téléfilm musical
817,http://fr.dbpedia.org/resource/Conte_de_fées
818,Drame fantastique
819,Film d'aventure maritime
820,Court métrage
821,Film d'animation familial
822,Divers
823,Comédie - Animation
824,Mélodrame romantique
825,Comédie humoristique
826,Aventure historique
827,Comédie-dramatique
828,Drame religieux
829,"Aventure, Fantastique"
830,"Fantastique, Merveilleux"
831,http://fr.dbpedia.org/resource/Comédie_Dramatique
832,"comédie dramatique, thriller politique"
833,"Aventures, Policier"
834,http://fr.dbpedia.org/resource/Liste_de_super-héros_au_cinéma
835,film d'action familial
836,Drame Coming of age
837,http://fr.dbpedia.org/resource/J-Pop
838,"Drame, Fiction"
839,"action,arts martiaux"
840,"thriller, horreur"
841,"Crime, drame"
842,romantique
843,Drame - Guerre - Epique
844,Drame biblique
845,"musical, historique"
846,Science-fiction et Horreur
847,http://fr.dbpedia.org/resource/Rap_West_Coast
848,http://fr.dbpedia.org/resource/Gangsta_Funk
849,http://fr.dbpedia.org/resource/Historique
850,http://fr.dbpedia.org/resource/Rap_East_Coast
851,http://fr.dbpedia.org/resource/Rap_hardcore
852,http://fr.dbpedia.org/resource/Docu-fiction
853,Western romantique
854,http://fr.dbpedia.org/resource/Fantaisie
855,http://fr.dbpedia.org/resource/Néo-noir
856,"Drame, film de gangsters"
857,film dramatique
858,"dramatique, Film noir, Road movie"
859,"comédie, aventure"
860,Erotique
861,Film inachevé
862,"Comédie, drame, romance"
863,Aventure et comédie dramatique
864,Aventure orientale
865,"comédie, fantastique, famille, aventure"
866,film Action aventure science fiction
867,"Romance, drame"
868,http://fr.dbpedia.org/resource/Adaptation_cinématographique
869,"Drame,"
870,"Drame, thriller"
871,Vie post-Seconde Guerre mondiale
872,Comédie musicale pornographique
873,comédie fantastique
874,drame pour la jeunesse
875,western de science-fiction
876,"horreur, érotique"
877,http://fr.dbpedia.org/resource/Web-documentaire
878,"Drame sentimental, Guerre"
879,action - aventure
880,"Drame, Film en fustanelle"
881,http://fr.dbpedia.org/resource/Néoréalisme_(cinéma)
882,"Film en fustanelle, drame bucolique"
883,"Animation, Fantasy"
884,http://fr.dbpedia.org/resource/Variété_française
885,http://fr.dbpedia.org/resource/Monde_du_travail
886,film de guerre
887,http://fr.dbpedia.org/resource/Long-métrage
888,film à sketches
889,Romantique
890,"Rock, pop"
891,Thriller politique
892,Drame/Social
893,mélodrame néoréaliste
894,http://fr.dbpedia.org/resource/Film_d’action
895,"action, thriller, policier"
896,dramatique
897,film catastrophe
898,historique
899,Film expérimental médical
900,http://fr.dbpedia.org/resource/Animation_par_ordinateur
901,http://fr.dbpedia.org/resource/Serial_(cinéma)
902,http://fr.dbpedia.org/resource/Musicarello
903,Aviation
904,Thriller surnaturel
905,thriller psychologique
906,http://fr.dbpedia.org/resource/Film_de_procès
907,http://fr.dbpedia.org/resource/Humour
908,"Fantastique, horreur"
909,Film à énigme
910,Film d'avant garde
911,Drame Psychologique
912,film minier
913,Drame et Policier
914,http://fr.dbpedia.org/resource/Sports
915,http://fr.dbpedia.org/resource/Salsa
916,Musique orchestrale
917,Drame Social
918,"Aventure, Action"
919,http://fr.dbpedia.org/resource/Politique-fiction
920,"Action, Drame"
921,"Thriller, fantastique"
922,"film musical, comédie et romance"
923,film d'horreur
924,http://fr.dbpedia.org/resource/Ballade
925,"Drame, musical"
926,comédie de science-fiction
927,film fantastique
928,fantastique
929,Film d'animation
930,"Action, comique, guerre"
931,http://fr.dbpedia.org/resource/Horreur_(littérature)
932,http://fr.dbpedia.org/resource/Ballet
933,"drame, thriller"
934,Metal industriel
935,"Policier, Thriller érotique"
936,"Rock psychédélique, Acid rock, Blues rock et Hard rock"
937,"Science-fiction, sociale-fiction"
938,"Guerre, western"
939,action - fantastique - comédie
940,"Drame, historique et romance"
941,"Mélodrame, Histoire"
942,http://fr.dbpedia.org/resource/Catégorie:Film_historique
943,http://fr.dbpedia.org/resource/Chant_de_Noël
944,http://fr.dbpedia.org/resource/Écologie
945,Jazz
946,"Animation, comédie, aventure, fantastique"
947,"Animation, Aventure, Comédie"
948,Comédie dramatique et satirique
949,"conte, humour"
950,Score
951,http://fr.dbpedia.org/resource/Rock_music
952,http://fr.dbpedia.org/resource/Pop_music
953,http://fr.dbpedia.org/resource/Soft_Rock
954,Jeunesse
955,Aventure psychologique animalière
956,Drame et guerre
957,"épopée, samouraï"
958,Religieux
959,Film pour enfnats
960,"horreur, thriller"
961,"Science-fiction, Horreur"
962,gangsters
963,"aventure, film musical"
964,Comédie de gangsters
965,comédie horrifique
966,"Fantastique, film musical, Romance"
967,Drame maritime
968,Film historique biblique
969,"Policier, Crime, Mystère"
970,"Comédie, Parodie"
971,film biographique
972,Western musical
973,"policier, thriller"
974,http://fr.dbpedia.org/resource/Acid_jazz
975,Film d'aventure
976,Film romantico-dramatique
977,"biographie, comédie dramatique"
978,http://fr.dbpedia.org/resource/Thriller_(album)
979,"Pop, classique, rock, hard rock, dialogues"
980,"Horreur, film de zombie"
981,http://fr.dbpedia.org/resource/New_age_(musique)
982,Comédie d'aventures
983,"Drame, film de gangster"
984,Film comédie / action
985,http://fr.dbpedia.org/resource/Roman_(littérature)
986,http://fr.dbpedia.org/resource/Comédie_historique
987,Biographie de Ned Kelly
988,Film Documentaire
989,fantasy
990,Film documentaire français
991,"Comédie, Policier"
992,http://fr.dbpedia.org/resource/Trash
993,"dramatique , sportif"
994,http://fr.dbpedia.org/resource/Espace
995,"dramatique, Epouvante-horreur, Thriller"
996,érotique • drame
997,Film à sketches
998,"Thriller, Horreur, Giallo"
999,"Documentaire, court métrage"
1000,http://fr.dbpedia.org/resource/Film_de_montagne
1001,Mystère
1002,http://fr.dbpedia.org/resource/Féérie
1003,Fantaisie fantastique
1004,"action, film de guerre"
1005,Comédie.
1006,"Action, science-fiction"
1007,action • érotique
1008,http://fr.dbpedia.org/resource/Cinéma_d'horreur
1009,"Western, muet"
1010,Tragicomédie
1011,Comédie dramatiqueFilm à sketches
1012,Documentaire historique
1013,Divertissement
1014,"drame historique, animation"
1015,Film d'aviation
1016,"Burlesque, comique"
1017,"science-fiction, aventure"
1018,http://fr.dbpedia.org/resource/Cinéma_documentaire
1019,"Comédie, Film musical"
1020,allégorie
1021,http://fr.dbpedia.org/resource/Film_d’animation
1022,"Drame, Amour, Mort, Nature, Poésie, Tradition"
1023,"comédie, espionnage"
1024,documentaire et fiction
1025,Drame psychologique et thriller
1026,conte
1027,http://fr.dbpedia.org/resource/Neo_soul
1028,http://fr.dbpedia.org/resource/Kung_Fu_Pian
1029,"humour, absurde, fantastique"
1030,"Romance, comédie"
1031,http://fr.dbpedia.org/resource/Film_gore
1032,Sexploitation
1033,humour
1034,film politique
1035,http://fr.dbpedia.org/resource/Comédie_Romantique
1036,http://fr.dbpedia.org/resource/Film_(œuvre)
1037,http://fr.dbpedia.org/resource/Fiction_historique
1038,"aventure, conte, animation"
1039,"Court Métrage, Animation, Action, Guerre"
1040,http://fr.dbpedia.org/resource/Film_de_danse
1041,film éducatif
1042,"Court-métrage, fantastique"
1043,http://fr.dbpedia.org/resource/Autobiographie
1044,"Comédie d'animation, film musical"
1045,"Comédie dramatique, Musical"
1046,http://fr.dbpedia.org/resource/Rocksteady
1047,http://fr.dbpedia.org/resource/Ska
1048,http://fr.dbpedia.org/resource/Dub
1049,"Comédie, famille, fantasy"
1050,"fantastique, humour, animation"
1051,Comédie politique
1052,http://fr.dbpedia.org/resource/Synthpop
1053,"Court métrage de fiction, Comédie"
1054,"Documentaire, Aventure, Sport"
1055,"Drame, animation"
1056,"Drame, Guerre"
1057,Familial
1058,"Western, film historique"
1059,"Comédie, film musical"
1060,Expérimental
1061,"fantasy, musical"
1062,http://fr.dbpedia.org/resource/Pamphlet
1063,"Comédie, Western"
1064,http://fr.dbpedia.org/resource/Action_(cinéma)
1065,"Conte, fantasy"
1066,Comédie criminelle
1067,"Drame, anticipation"
1068,http://fr.dbpedia.org/resource/Huis_clos
1069,http://fr.dbpedia.org/resource/Musiques_électroniques
1070,Thriller d'horreur
1071,Comédie psychologique
1072,"comédie,"
1073,Grotesque
1074,"Comédie dramatique, science-fiction"
1075,"Comédie dramatique, Fantastique"
1076,Emission/Concert
1077,Vidéo musicale
1078,"Animation, Aventure, Fantastique"
1079,D'après le conte des Mille et Une Nuits
1080,Comédie - road movie
1081,"Film historique, Drame, Romance"
1082,Scènes de danse
1083,http://fr.dbpedia.org/resource/Indie_pop
1084,"Sentimental, mélodrame"
1085,« légende historique en cinq tableaux »
1086,"Thriller, crime"
1087,conte féérique
1088,"biblique, en 32 tableaux"
1089,Comédie - drame
1090,Court métrage dramatique
1091,Comédie d'animation
1092,"Action, policier"
1093,Ciné-frontières
1094,http://fr.dbpedia.org/resource/Art_et_essai
1095,"Comédie, Drame"
1096,"Espionnage, érotique"
1097,"biblique, en 43 tableaux"
1098,"horreur, Fantastique"
1099,Comédie Horrifique
1100,film romantique
1101,http://fr.dbpedia.org/resource/%7B%7B
1102,"Action, Aventure, Horreur"
1103,Chronique familiale
1104,"Conte, humour"
1105,"Drame, documentaire"
1106,http://fr.dbpedia.org/resource/Docu_fiction
1107,Comédie / Spécial Episode
1108,"comédie, romance"
1109,Cinéma électro
1110,fable politique
1111,Serial (- 12 épisodes  -)
1112,musical
1113,"Aventures, comédie"
1114,http://fr.dbpedia.org/resource/Art_rock
1115,http://fr.dbpedia.org/resource/Glam_rock
1116,http://fr.dbpedia.org/resource/Soft_rock
1117,http://fr.dbpedia.org/resource/Punk_rock
1118,"Film d'horreur, Thriller"
1119,"comédie, film musical"
1120,"Drame, thriller, action"
1121,http://fr.dbpedia.org/resource/Tragicomédie
1122,Téléfilm historique
1123,"Drame, animation, merveilleux"
1124,"policier, horreur"
1125,"Comédie policière, Parodie"
1126,ballet filmé
1127,http://fr.dbpedia.org/resource/Jidai-geki
1128,"Drame policier, film noir, thriller"
1129,http://fr.dbpedia.org/resource/Triades_chinoises
1130,http://fr.dbpedia.org/resource/Film_indépendant
1131,http://fr.dbpedia.org/resource/Gymnastique
1132,http://fr.dbpedia.org/resource/Rodéo
1133,http://fr.dbpedia.org/resource/Cirque
1134,http://fr.dbpedia.org/resource/Boxe_anglaise
1135,http://fr.dbpedia.org/resource/Film_de_zombies
1136,"Comédie, Drame, Romance"
1137,"Animation, comédie"
1138,http://fr.dbpedia.org/resource/Comedie
1139,Boxe anglaise comique
1140,http://fr.dbpedia.org/resource/Acrobate
1141,"film biblique, péplum"
1142,Téléfilm d'aventure
1143,Survival
1144,http://fr.dbpedia.org/resource/Enfance
1145,http://fr.dbpedia.org/resource/Effets_spéciaux
1146,"aventure, comédie"
1147,http://fr.dbpedia.org/resource/Acrobatie
1148,Documentaire expérimental
1149,Policier érotique
1150,Science Fiction
1151,survie/horreur
1152,Boxe féline
1153,Science-fiction/Horreur
1154,http://fr.dbpedia.org/resource/Moyen_métrage
1155,http://fr.dbpedia.org/resource/Chansons
1156,http://fr.dbpedia.org/resource/Heimatfilm
1157,famille
1158,Conte pour enfants
1159,"Comédie romantique, policier"
1160,"Drame, épouvante-horreur"
1161,crime
1162,"biographie, thriller"
1163,Western rouge parodique
1164,http://fr.dbpedia.org/resource/Serial
1165,"Romance, thriller"
1166,"dramatique, historique"
1167,http://fr.dbpedia.org/resource/Documentaire_parodique
1168,http://fr.dbpedia.org/resource/Film_d'époque
1169,http://fr.dbpedia.org/resource/Série_d'animation
1170,http://fr.dbpedia.org/resource/Catégorie:Film_de_propagande
1171,Docufiction
1172,Film-ballet
1173,http://fr.dbpedia.org/resource/Drame_(théâtre)
1174,http://fr.dbpedia.org/resource/Country
1175,Concert
1176,Drame pseudo-fantastique
1177,http://fr.dbpedia.org/resource/Hip-hop_alternatif
1178,"Politique, humour"
1179,Film d'auteur
1180,Guerre du Vietnam et la censure
1181,"Drame, science-fiction, thriller"
1182,Comédie Musicale
1183,"Animaux, Espionnage, comédie familiale"
1184,Film d'amour et d'aventures
1185,Aventure maritime/Film de pirates
1186,http://fr.dbpedia.org/resource/Actualités
1187,film musical et documentaire
1188,biographie musical
1189,"Aventure, horreur"
1190,http://fr.dbpedia.org/resource/Roman_picaresque
1191,Science-fiction - Famille
1192,Musical biographique
1193,"Action, Comédie"
1194,Mafia
1195,Film pour la jeunesse
1196,"Drame, Thriller, Horreur, Psychologique"
1197,"Action, fantastique, comédie"
1198,Documentaire politique expérimental
1199,Science fiction
1200,http://fr.dbpedia.org/resource/Drame_(cinema)
1201,"musical, romance"
1202,Aventure / romance
1203,"comédie dramatique, romance"
1204,http://fr.dbpedia.org/resource/Noir_et_blanc
1205,"Drame, film de guerre et choral"
1206,biographie musicale
1207,http://fr.dbpedia.org/resource/Film_suspense
1208,http://fr.dbpedia.org/resource/Onirique
1209,science-fiction militaire et dramatique
1210,Musique
1211,comique
1212,Éducatif
1213,comédie et drame
1214,http://fr.dbpedia.org/resource/Catégorie:Bande_originale_de_film
1215,http://fr.dbpedia.org/resource/2D_numérique
1216,Téléfilm catastrophe
1217,http://fr.dbpedia.org/resource/Portrait_littéraire
1218,"http://fr.dbpedia.org/resource/Espionnage,action"
1219,http://fr.dbpedia.org/resource/Uchronie
1220,http://fr.dbpedia.org/resource/Historique_(Cinéma)
1221,http://fr.dbpedia.org/resource/Post-hardcore
1222,drame/romance/guerre
1223,Sentimental
1224,http://fr.dbpedia.org/resource/Film_d'auteur
1225,http://fr.dbpedia.org/resource/Dance_pop
1226,Film-documentaire TV
1227,Histoire - Drame - thriller - horreur
1228,"Western, Comédie"
1229,http://fr.dbpedia.org/resource/Érotisme
1230,drame poétique
1231,"Comédie dramatique, Historique"
1232,http://fr.dbpedia.org/resource/3D
1233,"Action, Drame, Thriller"
1234,animé
1235,fiction historique
1236,http://fr.dbpedia.org/resource/Musiques_de_film
1237,"Crime, Drame, Horreur"
1238,"Thriller, Romance"
1239,"Biopic, film musical, drame"
1240,Drama
1241,"Satire, comédie dramatique"
1242,Court métrage de fiction
1243,Mélodrame musical
1244,http://fr.dbpedia.org/resource/Mondo_(cinéma)
1245,http://fr.dbpedia.org/resource/Mondo
1246,Film d'animation 2D
1247,http://fr.dbpedia.org/resource/Utopique
1248,bricolage
1249,http://fr.dbpedia.org/resource/Fantastique_(cinéma)
1250,satirique
1251,http://fr.dbpedia.org/resource/Chronologie
1252,"Action, arts martiaux"
1253,Documentaire historique et philosophique
1254,documentaire historique
1255,http://fr.dbpedia.org/resource/Humoristique
1256,"post-apocalyptique, Science-fiction"
1257,Noir
1258,"documentaire, animation"
1259,Action/Thriller
1260,http://fr.dbpedia.org/resource/Comédie_(genre)
1261,http://fr.dbpedia.org/resource/Judiciaire
1262,Famille
1263,"horreur, fantastique"
1264,Film pour enfants
1265,"Thriller, Action, Horreur, Suspense et mystère"
1266,http://fr.dbpedia.org/resource/Roman_d'apprentissage
1267,http://fr.dbpedia.org/resource/Film_Biographique
1268,Comédie parodique
1269,http://fr.dbpedia.org/resource/Romance-Drame
1270,"action, aventure, horreur"
1271,documentaire 
1272,film historique
1273,http://fr.dbpedia.org/resource/Romancier
1274,http://fr.dbpedia.org/resource/Soap_opera
1275,http://fr.dbpedia.org/resource/Film_de_sport
1276,musique
1277,épique
1278,http://fr.dbpedia.org/resource/DRame_(cinéma)
1279,http://fr.dbpedia.org/resource/Épouvante
1280,"Animation, aventure"
0,http://fr.dbpedia.org/resource/Europop
1,http://fr.dbpedia.org/resource/Pop_(musique)
2,http://fr.dbpedia.org/resource/Doom_metal
3,http://fr.dbpedia.org/resource/Folk_metal
4,http://fr.dbpedia.org/resource/Avant-garde_metal
5,http://fr.dbpedia.org/resource/Rap_East_Coast
6,http://fr.dbpedia.org/resource/Hip-hop_alternatif
